Date,Close,High,Low,Open,Volume,ticker
,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,
2020-09-07,590.047119140625,593.0440029917257,573.6060485936104,579.6829910896379,4238823,HCLTECH.NS
2020-09-08,604.2821655273438,615.1041353408817,585.3853311526179,590.0470824408922,11522742,HCLTECH.NS
2020-09-09,600.9938354492188,608.4443542838643,591.2124413815873,592.7940831282384,5514179,HCLTECH.NS
2020-09-10,601.3684692382812,606.8210661367682,594.2092905513548,606.5713385706679,3366359,HCLTECH.NS
2020-09-11,600.7440795898438,611.0249282912,591.1708007405947,592.7108296230714,7221661,HCLTECH.NS
2020-09-14,663.6026000976562,688.7709676476409,621.196155080125,621.9056915291926,32312474,HCLTECH.NS
2020-09-15,661.7243041992188,676.0406248869809,653.6687275717856,660.3469089166487,14024028,HCLTECH.NS
2020-09-16,658.8443603515625,664.7294977578911,650.4966332644346,659.5121683284361,7471292,HCLTECH.NS
2020-09-17,674.7467651367188,682.4266841886322,659.0530485222325,663.6025699402533,19972637,HCLTECH.NS
2020-09-18,676.666748046875,687.8527229014364,671.1572684620812,674.7467809764458,8847382,HCLTECH.NS
2020-09-21,669.9886474609375,709.4734427552012,662.3505066996261,687.018033432909,24911507,HCLTECH.NS
2020-09-22,685.348388671875,694.1135020470939,659.9295496936438,679.4632513100388,21882919,HCLTECH.NS
2020-09-23,679.58837890625,705.2159088827278,676.2910677722933,694.5308293899019,18070370,HCLTECH.NS
2020-09-24,658.0513305664062,677.3763395784823,654.4618180300627,677.0006816612,10553627,HCLTECH.NS
2020-09-25,690.9413452148438,697.8699481462959,661.6407940943942,663.8529620374902,19813100,HCLTECH.NS
2020-09-28,697.2438354492188,705.1741753914727,685.1813608206422,699.8733895997361,11145837,HCLTECH.NS
2020-09-29,678.4614868164062,702.1272716053869,676.3328267002804,699.0386534900766,10554255,HCLTECH.NS
2020-09-30,677.5015258789062,684.9310235406499,673.745048601718,682.8440917199897,9470272,HCLTECH.NS
2020-10-01,678.628662109375,685.3068455343756,677.1678094851561,684.4303441499435,4321350,HCLTECH.NS
2020-10-05,688.0197143554688,700.5413056712666,680.4232517202602,691.8596486454526,11889998,HCLTECH.NS
2020-10-06,692.1517944335938,696.617807932899,686.7675004074672,692.8613308379943,7848500,HCLTECH.NS
2020-10-07,691.2335205078125,693.3621806918235,687.0179285844804,692.8613374545793,6980002,HCLTECH.NS
2020-10-08,709.1812744140625,733.7653453793861,704.9656816528914,715.8177288541792,25860257,HCLTECH.NS
2020-10-09,714.3568115234375,719.9915278281798,708.972516864364,711.9777294638524,7286954,HCLTECH.NS
2020-10-12,722.74609375,727.8799655268539,715.5253414615627,718.572230825883,8717550,HCLTECH.NS
2020-10-13,751.6293334960938,756.804883296925,720.6592368256279,723.1635548391193,18948618,HCLTECH.NS
2020-10-14,743.3233642578125,760.2275115090576,736.2695247209001,754.6345242037344,15441198,HCLTECH.NS
2020-10-15,717.9044799804688,754.384055025386,695.7412762827954,751.2536575836108,15648823,HCLTECH.NS
2020-10-16,690.4821166992188,732.0955068268022,685.0143158821533,717.0696013275063,28982990,HCLTECH.NS
2020-10-19,705.1742553710938,719.3236631682221,695.3656759089921,701.0421202161117,15671485,HCLTECH.NS
2020-10-20,734.307861328125,739.608647848425,704.2142632822569,707.0107825323356,21563969,HCLTECH.NS
2020-10-21,727.1288452148438,744.3251956535049,717.9046158638996,735.434844855925,11161929,HCLTECH.NS
2020-10-22,726.4578857421875,736.3117156498016,714.1301053227886,720.2940211252561,9607794,HCLTECH.NS
2020-10-23,714.8849487304688,734.1732982939004,713.3334638151293,730.4414117282154,5447267,HCLTECH.NS
2020-10-26,710.9852294921875,721.9712317067556,706.1631427636626,715.3460833794385,6612856,HCLTECH.NS
2020-10-27,710.5241088867188,719.0780830195421,703.3538846818307,711.9497797731129,5807904,HCLTECH.NS
2020-10-28,695.7222900390625,714.5074837961808,689.0132995808824,714.5074837961808,6853002,HCLTECH.NS
2020-10-29,704.4859619140625,706.5406006039651,686.7910189784931,691.8646830840014,6690978,HCLTECH.NS
2020-10-30,706.0792846679688,720.9648564016202,698.5735917820634,706.7920943894519,8727274,HCLTECH.NS
2020-11-02,689.6841430664062,707.6725802668198,687.0005370215489,706.079225967284,5953172,HCLTECH.NS
2020-11-03,682.681640625,697.734946891803,681.2559700396774,694.3804519548232,7011687,HCLTECH.NS
2020-11-04,683.604248046875,705.911621860132,679.7884686019038,681.1302974658562,10077502,HCLTECH.NS
2020-11-05,706.8760986328125,713.7527735948091,696.0997509155114,699.4123255241066,8903859,HCLTECH.NS
2020-11-06,712.9141845703125,717.6943512228472,701.4250776430731,709.4758469211528,5871913,HCLTECH.NS
2020-11-09,717.0234375,731.9509327453479,710.3982881880643,726.9191893242953,7505062,HCLTECH.NS
2020-11-10,679.0337524414062,711.572348104665,675.721177943823,711.572348104665,10397497,HCLTECH.NS
2020-11-11,692.7453002929688,695.2192511705516,675.3857743752443,681.8012680357763,9779484,HCLTECH.NS
2020-11-12,691.613037109375,701.9280992992466,689.3487426809805,693.6676755941318,4699639,HCLTECH.NS
2020-11-13,694.4644165039062,697.2738372211192,686.1201498229065,690.1036132640924,3918289,HCLTECH.NS
2020-11-14,696.4771728515625,699.4123566022915,695.2192369583929,699.4123566022915,475390,HCLTECH.NS
2020-11-17,683.4783935546875,702.724819904776,682.6397697589149,702.724819904776,5977903,HCLTECH.NS
2020-11-18,682.8914184570312,687.5877429184316,671.1087631247512,686.8329609486676,5816221,HCLTECH.NS
2020-11-19,674.7149658203125,688.0491086229309,673.4151087864151,683.4785973361498,7170339,HCLTECH.NS
2020-11-20,687.0426025390625,690.6067539712151,674.2535885766325,682.5979062843093,7455575,HCLTECH.NS
2020-11-23,703.7731323242188,706.1212688242944,684.5267050805585,691.8646636342551,7116516,HCLTECH.NS
2020-11-24,704.8633422851562,719.0361057511846,700.5444090057437,707.7146838346473,8465615,HCLTECH.NS
2020-11-25,691.613037109375,709.4757132702063,689.768054568256,704.8632825101753,5610232,HCLTECH.NS
2020-11-26,706.1630859375,708.6370361232016,687.3359733797245,691.1097800809723,8414555,HCLTECH.NS
