Date,Close,High,Low,Open,Volume,ticker
,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,BAJAJHLDNG.NS,
2020-09-07,2298.869873046875,2432.9601606874703,2286.797535064421,2395.956964327205,67357,BAJAJHLDNG.NS
2020-09-08,2271.99609375,2335.8266028985136,2254.3732775760395,2308.074207616551,69747,BAJAJHLDNG.NS
2020-09-09,2252.615234375,2265.2887803396143,2206.4075512843783,2258.119413091985,55969,BAJAJHLDNG.NS
2020-09-10,2286.84375,2317.325086709153,2259.507594525791,2259.507594525791,21649,BAJAJHLDNG.NS
2020-09-11,2276.76025390625,2306.7792766600605,2269.498512365704,2294.1980999655784,10273,BAJAJHLDNG.NS
2020-09-14,2285.502197265625,2311.1268620292703,2272.8747227453123,2282.1718197142213,17060,BAJAJHLDNG.NS
2020-09-15,2312.098876953125,2328.4727484107466,2276.252025579262,2285.5488992558858,20256,BAJAJHLDNG.NS
2020-09-16,2329.53564453125,2342.3017895017592,2312.6992392394936,2321.9037370417595,15916,BAJAJHLDNG.NS
2020-09-17,2300.395751953125,2340.4517499985027,2290.82131212195,2340.4517499985027,10281,BAJAJHLDNG.NS
2020-09-18,2393.64404296875,2423.7554363893423,2294.6142027071246,2309.8780197927226,78724,BAJAJHLDNG.NS
2020-09-21,2327.87060546875,2419.0835596643656,2303.4485902731435,2412.608001378457,20393,BAJAJHLDNG.NS
2020-09-22,2224.123046875,2321.580291416041,2213.253359529349,2294.2441389215355,55015,BAJAJHLDNG.NS
2020-09-23,2307.8427734375,2347.8524737887064,2221.116544352515,2311.2192242833867,25531,BAJAJHLDNG.NS
2020-09-24,2245.26123046875,2275.696264973492,2224.863176094503,2243.3647717446943,19180,BAJAJHLDNG.NS
2020-09-25,2258.11962890625,2311.7742534357717,2211.356803219663,2275.6498446817623,32098,BAJAJHLDNG.NS
2020-09-28,2305.854248046875,2331.2013469556864,2280.368251643375,2282.17211227765,16278,BAJAJHLDNG.NS
2020-09-29,2252.06103515625,2321.0257966022587,2229.7204427587735,2312.70007632748,29069,BAJAJHLDNG.NS
2020-09-30,2233.096435546875,2263.161530359649,2221.1166967836994,2252.0605722749324,15996,BAJAJHLDNG.NS
2020-10-01,2265.983154296875,2302.523809367186,2242.069749183182,2255.344735732101,38863,BAJAJHLDNG.NS
2020-10-05,2245.86279296875,2293.2268400653334,2240.959824185307,2285.872499814965,18383,BAJAJHLDNG.NS
2020-10-06,2277.26904296875,2288.6475704005593,2256.269775346388,2256.269775346388,21171,BAJAJHLDNG.NS
