Date,Close,High,Low,Open,Volume,ticker
,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,INDIAMART.NS,
2020-09-07,2205.353759765625,2320.6417170915524,2020.3423696033997,2069.5358554592203,1137514,INDIAMART.NS
2020-09-08,2316.014892578125,2397.914940921766,2133.828595103766,2225.8837433517942,890226,INDIAMART.NS
2020-09-09,2205.378173828125,2301.378585234191,2152.8239887270106,2245.3661963872214,483592,INDIAMART.NS
2020-09-10,2308.392333984375,2337.908476059496,2240.49562289035,2250.212650123712,322074,INDIAMART.NS
2020-09-11,2322.322509765625,2374.438388235617,2286.7668169776866,2309.561330375005,264830,INDIAMART.NS
2020-09-14,2445.038330078125,2483.54066474802,2342.803351520823,2350.572121606971,460810,INDIAMART.NS
2020-09-15,2503.291259765625,2545.8851284719694,2463.084196419122,2471.8513539306,347536,INDIAMART.NS
2020-09-16,2501.464599609375,2540.770781593247,2397.500873171219,2515.5894635346513,291476,INDIAMART.NS
2020-09-17,2418.760986328125,2513.9820440863105,2396.84309579555,2508.3808053946523,228398,INDIAMART.NS
2020-09-18,2437.756591796875,2484.0276959368757,2408.5327365505586,2443.7961409829118,287212,INDIAMART.NS
2020-09-21,2318.83984375,2458.310736991083,2240.495512870939,2456.0456980066465,305404,INDIAMART.NS
2020-09-22,2366.986572265625,2403.6624204509626,2133.2929687133765,2286.6939715069625,469964,INDIAMART.NS
2020-09-23,2388.61181640625,2430.450587573356,2277.5124143272574,2376.873520512621,291094,INDIAMART.NS
2020-09-24,2346.52978515625,2382.7185677002835,2277.0256140635374,2333.038008847988,283774,INDIAMART.NS
2020-09-25,2559.011474609375,2581.1728993976435,2366.0122532390146,2392.3137244163004,558756,INDIAMART.NS
2020-09-28,2596.27197265625,2672.765325240213,2569.264162303804,2619.918849105623,362528,INDIAMART.NS
2020-09-29,2482.737060546875,2617.1180427095574,2469.7811036280627,2615.048019598495,280838,INDIAMART.NS
2020-09-30,2432.91015625,2501.074892310375,2374.4381889022548,2498.0064827036827,356908,INDIAMART.NS
2020-10-01,2432.44775390625,2503.5103843724974,2403.735219640563,2503.5103843724974,256006,INDIAMART.NS
2020-10-05,2430.32861328125,2459.6742315888196,2376.8733168620674,2410.9678111613184,294306,INDIAMART.NS
2020-10-06,2445.4521484375,2517.14810284327,2416.569332867044,2433.7871020719112,236328,INDIAMART.NS
2020-10-07,2437.48876953125,2491.991211283995,2415.838668591256,2458.213258141143,134106,INDIAMART.NS
2020-10-08,2408.26513671875,2605.793965456457,2397.4522142930928,2469.4159635260257,463498,INDIAMART.NS
2020-10-09,2435.564697265625,2458.7002483345414,2328.1670338825493,2427.5523955025515,227398,INDIAMART.NS
2020-10-12,2437.781005859375,2454.8039977592944,2407.778036146248,2454.8039977592944,109454,INDIAMART.NS
2020-10-13,2434.517578125,2478.182839435005,2425.5799018054886,2435.8570047776034,118204,INDIAMART.NS
2020-10-14,2434.5908203125,2449.8115791671094,2407.509998593507,2435.3214167375213,103424,INDIAMART.NS
2020-10-15,2431.0595703125,2508.38102421425,2377.4094878157784,2435.3213827322816,369168,INDIAMART.NS
2020-10-16,2436.368408203125,2442.6272314257844,2398.8157066915114,2415.8386974819323,92008,INDIAMART.NS
2020-10-19,2361.945068359375,2459.6744625593656,2243.3204275744074,2459.6744625593656,252532,INDIAMART.NS
2020-10-20,2381.159423828125,2410.967848723895,2342.46231489017,2362.0666494176726,58524,INDIAMART.NS
2020-10-21,2409.969482421875,2430.426179491625,2381.256951762103,2386.6146581375137,110774,INDIAMART.NS
2020-10-22,2375.4609375,2434.8340179175616,2342.778881012897,2434.8340179175616,84204,INDIAMART.NS
2020-10-23,2435.05322265625,2460.0637791986414,2380.428782078841,2387.5887209863117,106068,INDIAMART.NS
2020-10-26,2434.8583984375,2456.971305234702,2416.8127634411776,2448.009132942319,61498,INDIAMART.NS
2020-10-27,2435.101806640625,2454.8279073940325,2398.7912644576004,2398.7912644576004,70850,INDIAMART.NS
2020-10-28,2409.117431640625,2454.730953798823,2377.4825115934955,2447.4980016916393,71538,INDIAMART.NS
2020-10-29,2416.6181640625,2435.3213847323736,2350.085136266741,2350.085136266741,69664,INDIAMART.NS
2020-10-30,2360.3134765625,2434.81005255073,2350.0851267878793,2434.81005255073,55318,INDIAMART.NS
2020-11-02,2300.940185546875,2413.4032691308084,2274.5899630354947,2360.3132678522497,91326,INDIAMART.NS
2020-11-03,2304.690673828125,2370.103549578033,2284.331481975654,2322.3467540459537,43388,INDIAMART.NS
2020-11-04,2363.455078125,2371.4183885655752,2303.813963990888,2337.9084624009015,49892,INDIAMART.NS
2020-11-05,2347.99072265625,2396.356107501078,2340.3437188094877,2396.356107501078,73508,INDIAMART.NS
2020-11-06,2411.820556640625,2447.2302250460325,2353.957415110822,2379.309015840754,192546,INDIAMART.NS
2020-11-09,2444.599853515625,2459.674587951724,2410.968160467531,2435.808438484469,90946,INDIAMART.NS
2020-11-10,2421.756591796875,2459.6745932397084,2199.095205639066,2459.6745932397084,185618,INDIAMART.NS
2020-11-11,2428.47802734375,2440.1918271126306,2411.455037132662,2435.3211847431444,154344,INDIAMART.NS
2020-11-12,2415.18115234375,2434.809984773733,2406.0974514330674,2428.015343197134,43806,INDIAMART.NS
2020-11-13,2432.740234375,2447.4981880207793,2387.0047048408446,2430.4509369599377,85814,INDIAMART.NS
2020-11-14,4850.91650390625,4890.125176888273,4841.418750823648,4890.125176888273,5255,INDIAMART.NS
2020-11-17,2366.888671875,2429.6224507935217,2303.8138528590907,2425.4581466754876,101350,INDIAMART.NS
2020-11-18,2330.69970703125,2391.485224115289,2314.5290804472206,2391.485224115289,149704,INDIAMART.NS
2020-11-19,2344.654541015625,2373.951411256887,2328.167366805071,2335.473331345255,116562,INDIAMART.NS
2020-11-20,2432.958984375,2482.9075668012333,2349.7685041155446,2362.261654786816,230522,INDIAMART.NS
2020-11-23,2414.91357421875,2492.308044591252,2389.050412100858,2447.4981286048546,107056,INDIAMART.NS
2020-11-24,2344.678466796875,2434.249531800014,2337.9083215140236,2434.249531800014,145726,INDIAMART.NS
2020-11-25,2318.401611328125,2371.9299257481935,2315.9905481199025,2371.028809305507,61414,INDIAMART.NS
2020-11-26,2288.20361328125,2330.1884093928597,2255.4970582788824,2325.7318190218016,119542,INDIAMART.NS
2020-11-27,2480.325927734375,2551.5348158868014,2294.559671203113,2313.5551768658006,489196,INDIAMART.NS
2020-12-01,2506.067626953125,2532.8804219382932,2459.674751686173,2501.1239717992635,328164,INDIAMART.NS
2020-12-02,2461.20849609375,2532.2226014978282,2434.8340163560188,2503.4613168416768,135876,INDIAMART.NS
2020-12-03,2441.433837890625,2512.4234531039833,2435.443042679887,2480.983550552607,97558,INDIAMART.NS
2020-12-04,2494.353515625,2532.734083139767,2445.0867768059925,2450.9072896844823,78106,INDIAMART.NS
2020-12-07,2488.38720703125,2515.2000011468845,2475.3824953192784,2515.2000011468845,83388,INDIAMART.NS
2020-12-08,2557.623291015625,2596.5154213802034,2464.5452594429385,2501.6596527484817,249266,INDIAMART.NS
2020-12-09,2585.55615234375,2639.8880709246555,2440.6788050559867,2580.4662361178644,173204,INDIAMART.NS
2020-12-10,2580.856201171875,2601.4104096299075,2515.979379522231,2579.49251627036,178086,INDIAMART.NS
2020-12-11,2609.666015625,2630.146972382053,2581.927611221715,2588.4542246623873,124256,INDIAMART.NS
2020-12-14,2624.2294921875,2630.123017907841,2596.0527742677687,2629.6602116832423,82120,INDIAMART.NS
2020-12-15,2624.0830078125,2630.1470530924253,2571.723598885197,2630.1470530924253,130806,INDIAMART.NS
2020-12-16,2680.582275390625,2703.206504235991,2639.888153686319,2639.888153686319,271190,INDIAMART.NS
2020-12-17,2793.94677734375,2815.2315818379084,2681.288902771226,2695.0972228871537,338794,INDIAMART.NS
2020-12-18,2960.5712890625,2994.9580726707172,2829.8432919526535,2839.5358229609105,550056,INDIAMART.NS
2020-12-21,2772.710693359375,3092.85792308715,2391.972481934015,3013.9535162304383,446774,INDIAMART.NS
2020-12-22,2920.388671875,2968.656789637255,2654.646352870246,2849.3260409151667,338452,INDIAMART.NS
2020-12-23,2935.92578125,2968.632335788131,2885.1980873461816,2942.038580261762,136504,INDIAMART.NS
2020-12-24,3025.47265625,3056.255212542408,2919.9502321235323,2946.738766363198,203884,INDIAMART.NS
2020-12-28,3053.11376953125,3083.09271948805,3017.3632979564927,3048.998218946169,122274,INDIAMART.NS
2020-12-29,3037.283935546875,3068.50480180952,3007.6217700275847,3044.1515890967457,97638,INDIAMART.NS
2020-12-30,3044.6630859375,3060.2491429669835,3019.798549462395,3044.151763570963,74956,INDIAMART.NS
2020-12-31,3120.718505859375,3148.4079213012765,3031.0011658712815,3060.4685562834966,144954,INDIAMART.NS
2021-01-01,3428.1044921875,3728.477134523039,3108.5660603278466,3122.5691586449643,1050640,INDIAMART.NS
2021-01-04,3549.578369140625,3648.0138676687734,3499.069709303923,3499.069709303923,524040,INDIAMART.NS
2021-01-05,3501.845947265625,3547.776011093343,3407.599014516234,3536.0864690469075,252200,INDIAMART.NS
2021-01-06,3450.631103515625,3701.2014141344384,3414.320557057825,3531.4107608362788,445364,INDIAMART.NS
2021-01-07,3615.623779296875,3708.9940866944094,3506.838174511927,3506.838174511927,276244,INDIAMART.NS
2021-01-08,3648.76904296875,3700.7144008861783,3615.6241760071844,3684.641279639897,173260,INDIAMART.NS
2021-01-11,3885.822998046875,3993.9270077334995,3657.9501699443895,3675.4599877288065,943624,INDIAMART.NS
2021-01-12,4002.426513671875,4029.945645841542,3905.9390310130025,3906.9619135788707,488416,INDIAMART.NS
2021-01-13,3952.72119140625,4079.017094909344,3710.601503664367,4042.6333000788973,737750,INDIAMART.NS
2021-01-14,3992.003173828125,4025.586351710493,3847.807886087465,3984.380665264229,393414,INDIAMART.NS
2021-01-15,3791.966064453125,4042.146592530279,3727.0159930162304,4018.280442026124,468468,INDIAMART.NS
2021-01-18,3636.154296875,3886.140050452581,3585.3290892793025,3823.6252995819455,390616,INDIAMART.NS
2021-01-19,3606.515869140625,3762.498189841221,3593.0485906559315,3681.7185391906596,535802,INDIAMART.NS
2021-01-20,3565.38330078125,3671.7825806881024,3548.263040060855,3639.685094369647,228326,INDIAMART.NS
2021-01-21,3764.37353515625,3940.3740102808124,3615.3073798954824,3615.3073798954824,1023408,INDIAMART.NS
2021-01-22,3844.641845703125,3891.6435481304834,3801.0495931927776,3857.914347165773,393008,INDIAMART.NS
2021-01-25,3799.442138671875,3917.8717618913306,3677.3350377200964,3886.7726623849494,223304,INDIAMART.NS
2021-01-27,3873.47607421875,3903.625304648223,3721.1709834697704,3784.4893379005384,246856,INDIAMART.NS
2021-01-28,3873.9140625,3894.078473823979,3815.0035494329313,3823.454161290586,213124,INDIAMART.NS
2021-01-29,3800.34326171875,3937.987673324272,3757.7008795952743,3896.5141978952943,189392,INDIAMART.NS
2021-02-01,3790.26123046875,3827.424140055825,3609.6333939231217,3827.424140055825,148408,INDIAMART.NS
2021-02-02,3899.899169921875,4033.8660960076554,3792.0629553136837,3818.583698708044,323086,INDIAMART.NS
2021-02-03,4021.154296875,4059.680892287973,3884.31348828535,3913.561604023259,272704,INDIAMART.NS
2021-02-04,4480.8935546875,4578.403911854824,4030.4566351700714,4057.3669347583673,922874,INDIAMART.NS
2021-02-05,4763.9267578125,4846.2891295435675,4554.050589068579,4554.050589068579,1056484,INDIAMART.NS
2021-02-08,4472.37060546875,4827.0994542033795,4396.559329533696,4808.274703645412,487414,INDIAMART.NS
2021-02-09,4427.46240234375,4549.155686573657,4242.329477296621,4383.57810512854,413194,INDIAMART.NS
2021-02-10,4542.36181640625,4646.593580153938,4450.379910479997,4467.329653567162,311006,INDIAMART.NS
2021-02-11,4563.6943359375,4639.2867997092135,4544.309274675797,4572.997548137663,222070,INDIAMART.NS
2021-02-12,4486.12939453125,4593.015736031298,4456.637750231854,4591.189245150055,128842,INDIAMART.NS
2021-02-15,4426.51318359375,4526.531637742785,4390.29967097409,4514.403547576947,150314,INDIAMART.NS
2021-02-16,4313.3681640625,4492.92460739999,4287.139941930155,4442.026388366623,188628,INDIAMART.NS
2021-02-17,4168.22314453125,4407.932036651293,4077.750948309374,4327.079360619899,303662,INDIAMART.NS
2021-02-18,4412.0224609375,4539.438263128083,4251.631842216017,4261.300351802948,463030,INDIAMART.NS
2021-02-19,4304.08935546875,4451.7430760728,4262.299337111553,4441.465734802766,195044,INDIAMART.NS
2021-02-22,4296.02880859375,4407.396248884129,4213.349645275387,4310.518971237175,205152,INDIAMART.NS
