Date,Close,High,Low,Open,Volume,ticker
,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,BOSCHLTD.NS,
2020-09-07,12237.5771484375,12309.181819382382,11839.888364062508,12147.942570439343,61989,BOSCHLTD.NS
2020-09-08,11964.7890625,12297.803661896225,11904.42380370914,12232.240352198378,58804,BOSCHLTD.NS
2020-09-09,11968.2060546875,12029.929587778894,11773.342733203399,11964.787945515238,42769,BOSCHLTD.NS
2020-09-10,12130.3359375,12198.709100611015,11910.043042735015,12016.724275428322,54842,BOSCHLTD.NS
2020-09-11,12056.2939453125,12213.50499147187,11957.80814617495,12098.113411686629,34008,BOSCHLTD.NS
2020-09-14,12038.875,12455.155360398297,11951.113645667256,12147.944429565794,76633,BOSCHLTD.NS
2020-09-15,12252.4228515625,12308.714178165794,12016.6757672465,12080.506690638884,49683,BOSCHLTD.NS
2020-09-16,12304.6396484375,12433.471357050008,12110.993748204126,12213.506839386751,72399,BOSCHLTD.NS
2020-09-17,12141.62109375,12250.97131554587,11956.123962536236,12250.97131554587,96566,BOSCHLTD.NS
2020-09-18,12242.16796875,12387.718880054488,11996.914728935273,12222.873989468551,89575,BOSCHLTD.NS
2020-09-21,12106.357421875,12283.753356612597,11941.887555990135,12250.971704498115,87236,BOSCHLTD.NS
2020-09-22,11609.9501953125,12077.69793204084,11352.989225184183,12026.652213754976,106829,BOSCHLTD.NS
2020-09-23,11941.373046875,11988.718937558351,11473.671966710173,11660.90240410949,103685,BOSCHLTD.NS
2020-09-24,11605.2197265625,11876.324170630607,11343.529031413407,11718.08227092851,97035,BOSCHLTD.NS
2020-09-25,12110.525390625,12176.042045951734,11651.53561935689,11782.662226005601,100853,BOSCHLTD.NS
2020-09-28,12635.7353515625,12814.817029603291,12111.743837887196,12268.768328517286,90572,BOSCHLTD.NS
2020-09-29,12780.81640625,12953.388380509004,12565.721582372074,12658.49347026836,72355,BOSCHLTD.NS
2020-09-30,12859.8203125,13000.734766942747,12656.995733084603,12780.816897696528,73855,BOSCHLTD.NS
2020-10-01,12692.5869140625,13155.22985286795,12607.635424402584,12888.152694133738,39876,BOSCHLTD.NS
2020-10-05,12550.830078125,12932.314650347618,12516.080979321885,12794.21005507022,30511,BOSCHLTD.NS
2020-10-06,12449.30078125,12767.985272819606,12375.307908850296,12679.006502212369,76880,BOSCHLTD.NS
2020-10-07,12384.4384765625,12585.81145992124,12332.502796293184,12499.17424615062,30601,BOSCHLTD.NS
2020-10-08,12027.7744140625,12467.329309247272,11969.984867566684,12467.329309247272,42918,BOSCHLTD.NS
2020-10-09,11930.4609375,12189.482643971105,11848.647663737382,12101.113039614269,33004,BOSCHLTD.NS
2020-10-12,11734.98828125,12006.936053209696,11699.3501247956,11930.648281757825,37951,BOSCHLTD.NS
2020-10-13,11388.580078125,11801.394739344532,11297.259761689596,11779.337553538844,45049,BOSCHLTD.NS
2020-10-14,11310.0908203125,11606.764750426066,11244.62081682965,11389.188440966698,62663,BOSCHLTD.NS
2020-10-15,11105.0185546875,11456.718842907898,11052.099603197614,11356.500651590768,51324,BOSCHLTD.NS
2020-10-16,11201.115234375,11309.762992954495,11014.68148329756,11197.275463947024,38590,BOSCHLTD.NS
2020-10-19,11149.1806640625,11399.491991654695,11042.733591438682,11239.376854738635,33701,BOSCHLTD.NS
2020-10-20,11141.5458984375,11237.549299268894,11009.95099290764,11149.273001431247,28573,BOSCHLTD.NS
2020-10-21,11003.9580078125,11304.51931218365,10915.72925868851,11197.276471863419,50224,BOSCHLTD.NS
2020-10-22,11063.056640625,11114.429798188938,10968.036513260942,11045.260889573403,22523,BOSCHLTD.NS
2020-10-23,11438.640625,11487.39143365821,11053.971234638635,11145.759845127923,50372,BOSCHLTD.NS
2020-10-26,11090.828125,11501.535374869738,10988.924205799161,11467.957964435735,50034,BOSCHLTD.NS
2020-10-27,11185.8486328125,11426.60626530667,10922.42464686042,11116.726361831998,54636,BOSCHLTD.NS
2020-10-28,11058.28125,11275.20267544819,10904.863299967108,11122.34633073167,52643,BOSCHLTD.NS
2020-10-29,11030.2783203125,11132.603919717143,10893.812784214328,10972.488759957943,33533,BOSCHLTD.NS
2020-10-30,10874.283203125,11224.906023016296,10834.33605250457,11042.733698640923,40856,BOSCHLTD.NS
2020-11-02,10836.5361328125,10996.838768954802,10706.487008595719,10939.705035464787,38084,BOSCHLTD.NS
2020-11-03,11071.5810546875,11307.51564782782,10817.944918662062,10942.04688417918,59568,BOSCHLTD.NS
2020-11-04,11054.86328125,11204.862209292274,10995.668799619003,11117.663378817912,31121,BOSCHLTD.NS
2020-11-05,11242.7021484375,11276.607927053212,11033.367876752092,11100.804420650747,43860,BOSCHLTD.NS
2020-11-06,11110.8740234375,11721.127784148814,10864.777448051675,11331.21358332148,103282,BOSCHLTD.NS
2020-11-09,10957.5478515625,11182.243023714747,10882.056756876336,11182.243023714747,76944,BOSCHLTD.NS
2020-11-10,11239.5166015625,11286.207588011015,10981.853188148993,11061.465769896768,51522,BOSCHLTD.NS
2020-11-11,11463.0400390625,11658.9808185577,11001.006300944267,11145.667215899488,84766,BOSCHLTD.NS
2020-11-12,11141.265625,11502.80040042519,11080.197910051857,11464.211531617475,61962,BOSCHLTD.NS
2020-11-13,10994.310546875,11216.008364878626,10939.705862361781,11216.008364878626,60754,BOSCHLTD.NS
